,UNC_YEAR,HSCD,COUNTRYCD,COUNTRYNM,TRADE_COUNTRYCD,TRADE_HSCD,TARIFF_AVG,SNDIST,NY_GDP_MKTP_CD,NY_GDP_MKTP_CD_1Y,SP_POP_TOTL,PA_NUS_FCRF,IC_BUS_EASE_DFRN_DB,KMDIST,TRADE_HSCD_COUNTRYCD,KR_TRADE_HSCD_COUNTRYCD
11125,2017,854470,36,Australia,228442000000.0,6327776477.0,0.0,12173.05982,1329190000000.0,1208850000000.0,24601860,1.304758077,80.22369,8329.652344,110456270.0,10816875
11128,2017,854470,76,Brazil,150749000000.0,6327776477.0,10.5,10595.68814,2062830000000.0,1795700000000.0,207833831,3.191389446,55.38240333,18364.50586,59573353.0,25447
11129,2017,854470,104,Myanmar,19253441935.0,6327776477.0,1.0,3682.56519,68945867478.0,67184236747.0,53382581,1360.358707,42.67139,3796.142578,14153935.0,267169
11130,2017,854470,124,Canada,432405000000.0,6327776477.0,0.0,7864.478759,1649880000000.0,1528240000000.0,36543321,1.297935846,79.54094,10617.70313,352458014.0,631564
11131,2017,854470,144,Sri Lanka,21316172076.0,6327776477.0,0.0,6131.086079,87428125558.0,82401038710.0,21444000,152.4464139,59.82373,5840.512695,3969487.0,9108
11132,2017,854470,152,Chile,65257236198.0,6327776477.0,0.0,11651.55476,277045000000.0,250440000000.0,18470439,648.8337926,71.58185,18375.18164,33197446.0,643174
11133,2017,854470,156,China,1843790000000.0,6327776477.0,0.0,7619.090089,12310400000000.0,11233300000000.0,1386395000,6.758755086,64.63936,955.651062,188630364.0,7404702
11134,2017,854470,203,Czechia,162899000000.0,6327776477.0,0.0,3514.891169,218629000000.0,196272000000.0,10594438,23.37633333,76.38834,8262.0625,55331256.0,294638
11137,2017,854470,320,Guatemala,18377914375.0,6327776477.0,0.0,7451.680088,71612352645.0,66053725049.0,16087418,7.34793875,61.95631,13029.69238,5499865.0,3052
11138,2017,854470,344,"China, Hong Kong SAR",589317000000.0,6327776477.0,0.0,6640.1487,341244000000.0,320838000000.0,7391700,7.79325,84.76059,2095.842529,178390551.0,381282
11139,2017,854470,360,Indonesia,156925000000.0,6327776477.0,0.0,9384.486609,1015620000000.0,931877000000.0,264645886,13380.83388,64.52893333,5291.683594,163582827.0,18192204
11140,2017,854470,364,Iran,51612276867.0,6327776477.0,17.5,3782.143221,445345000000.0,417984000000.0,80673951,33226.29815,55.70786,6562.448242,6176356.0,16926
11142,2017,854470,392,Japan,671474000000.0,6327776477.0,0.0,7550.293548,4866860000000.0,4922540000000.0,126785797,112.1661411,78.02069667,1156.669556,106395036.0,12641128
11143,2017,854470,398,Kazakhstan,29345907738.0,6327776477.0,0.0,5081.448634,166806000000.0,137278000000.0,18037776,326.0010227,74.84879,4227.771973,13680977.0,98720
11144,2017,854470,414,Kuwait,33568329846.0,6327776477.0,0.0,4908.402517,120707000000.0,109420000000.0,4056099,0.303349758,59.96924,7181.024902,60830102.0,1038020
11145,2017,854470,458,Malaysia,194720000000.0,6327776477.0,0.0,7945.558665,319112000000.0,301255000000.0,31105028,4.300440878,78.27291,4614.067383,178255147.0,1246682
11146,2017,854470,484,Mexico,420369000000.0,6327776477.0,0.0,9505.490999,1158910000000.0,1078490000000.0,124777324,18.92651667,73.39408333,12066.00781,399154766.0,19568180
11147,2017,854470,496,Mongolia,4337305039.0,6327776477.0,5.0,5686.166957,11425755280.0,11186734674.0,3113779,2439.777201,66.1351,2003.103271,2041484.0,48845
11149,2017,854470,554,New Zealand,40128397719.0,6327776477.0,0.0,12344.24702,205416000000.0,188224000000.0,4793900,1.407408333,87.16633,10293.83691,21278138.0,259428
11150,2017,854470,579,Norway,85525812090.0,6327776477.0,0.0,3876.922,398394000000.0,368820000000.0,5276968,8.271666667,82.35614,7730.766602,67214806.0,3520557
11151,2017,854470,604,Peru,39763884637.0,6327776477.0,0.0,10602.24007,211007000000.0,191896000000.0,31444297,3.260488491,67.5175,16329.76465,31633807.0,1661880
11152,2017,854470,608,Philippines,101889000000.0,6327776477.0,0.0,7532.006761,328481000000.0,318627000000.0,105173264,50.40371979,59.25872,2615.750732,83986878.0,1984614
11153,2017,854470,616,Poland,217979000000.0,6327776477.0,0.0,3630.850923,526509000000.0,472630000000.0,37974826,3.779333333,77.68044,7753.967285,71953879.0,1701672
11154,2017,854470,643,Russian Federation,228213000000.0,6327776477.0,0.0,3943.770595,1574200000000.0,1276790000000.0,144496740,58.34280119,75.21312667,6614.064453,89510142.0,321026
11155,2017,854470,682,Saudi Arabia,134519000000.0,6327776477.0,0.0,5342.393994,688586000000.0,644936000000.0,33099147,3.75,59.44422,7557.271973,79119105.0,3587537
11156,2017,854470,699,India,444052000000.0,6327776477.0,0.0,5707.615087,2652750000000.0,2294800000000.0,1338658835,65.12156865,55.90158667,4692.671875,55324281.0,233629
11157,2017,854470,702,Singapore,327710000000.0,6327776477.0,0.0,8481.707381,341863000000.0,318652000000.0,5612253,1.380925,85.44138,4676.682617,162350730.0,100267842
11158,2017,854470,704,Viet Nam,213215000000.0,6327776477.0,0.0,6842.217054,223780000000.0,205276000000.0,94596642,22370.08667,65.28861,2740.135254,40122965.0,2678092
11159,2017,854470,710,South Africa,83030698712.0,6327776477.0,15.0,8127.073303,349554000000.0,296357000000.0,57000451,13.32380142,65.40686,13723.41309,56367718.0,130324
11161,2017,854470,757,Switzerland,267501000000.0,6327776477.0,0.0,4084.642477,679950000000.0,671309000000.0,8451840,0.984691667,76.42092,8878.165039,48273695.0,24765
11162,2017,854470,784,United Arab Emirates,270955000000.0,6327776477.0,0.0,5709.946109,385606000000.0,357045000000.0,9487203,3.6725,77.43435,6909.236328,116775157.0,1142186
11163,2017,854470,792,Turkey,233800000000.0,6327776477.0,0.0,4248.726627,858989000000.0,869683000000.0,81101892,3.648132635,69.37882,7967.700684,30700428.0,173292
11164,2017,854470,818,Egypt,66338749061.0,6327776477.0,0.0,4513.040501,235734000000.0,332442000000.0,96442593,17.78253352,55.47428,8497.368164,22225553.0,1389302
11165,2017,854470,826,United Kingdom,641332000000.0,6327776477.0,0.0,4601.293935,2666230000000.0,2694280000000.0,66058859,0.776976682,83.34108,8875.389648,175918666.0,895766
11166,2017,854470,842,USA,2405280000000.0,6327776477.0,0.0,8073.521847,19519400000000.0,18715000000000.0,324985539,1.0,83.35255333,11065.70215,1193313809.0,22641397
11167,2017,854449,12,Algeria,46052990973.0,24398561394.0,15.0,4258.842278,170163000000.0,159995000000.0,41389198,110.9730167,46.10981,9954.009766,108424960.0,13351687
11168,2017,854449,36,Australia,228442000000.0,24398561394.0,0.0,12503.03519,1329190000000.0,1208850000000.0,24601860,1.304758077,80.22369,8329.652344,421304080.0,15959842
11171,2017,854449,76,Brazil,150749000000.0,24398561394.0,16.0,9484.765206,2062830000000.0,1795700000000.0,207833831,3.191389446,55.38240333,18364.50586,99274686.0,1680636
11172,2017,854449,104,Myanmar,19253441935.0,24398561394.0,1.0,6381.905984,68945867478.0,67184236747.0,53382581,1360.358707,42.67139,3796.142578,18131174.0,3050994
11173,2017,854449,124,Canada,432405000000.0,24398561394.0,0.0,7853.624178,1649880000000.0,1528240000000.0,36543321,1.297935846,79.54094,10617.70313,585051558.0,2437537
11174,2017,854449,144,Sri Lanka,21316172076.0,24398561394.0,27.0,7056.689716,87428125558.0,82401038710.0,21444000,152.4464139,59.82373,5840.512695,12484066.0,602020
11175,2017,854449,152,Chile,65257236198.0,24398561394.0,0.0,10767.03248,277045000000.0,250440000000.0,18470439,648.8337926,71.58185,18375.18164,102575202.0,1208196
11176,2017,854449,156,China,1843790000000.0,24398561394.0,1.0,7185.596956,12310400000000.0,11233300000000.0,1386395000,6.758755086,64.63936,955.651062,1484057931.0,382211052
11177,2017,854449,203,Czechia,162899000000.0,24398561394.0,0.0,3354.125106,218629000000.0,196272000000.0,10594438,23.37633333,76.38834,8262.0625,476924220.0,455525
11180,2017,854449,320,Guatemala,18377914375.0,24398561394.0,7.5,8478.641162,71612352645.0,66053725049.0,16087418,7.34793875,61.95631,13029.69238,64369679.0,25198
11181,2017,854449,344,"China, Hong Kong SAR",589317000000.0,24398561394.0,0.0,7657.943487,341244000000.0,320838000000.0,7391700,7.79325,84.76059,2095.842529,1008631215.0,7050528
11182,2017,854449,360,Indonesia,156925000000.0,24398561394.0,0.0,9157.076778,1015620000000.0,931877000000.0,264645886,13380.83388,64.52893333,5291.683594,254876502.0,24862841
11183,2017,854449,364,Iran,51612276867.0,24398561394.0,20.0,3545.687031,445345000000.0,417984000000.0,80673951,33226.29815,55.70786,6562.448242,19478191.0,8319580
11185,2017,854449,392,Japan,671474000000.0,24398561394.0,0.0,7687.53483,4866860000000.0,4922540000000.0,126785797,112.1661411,78.02069667,1156.669556,376455062.0,44873812
11186,2017,854449,398,Kazakhstan,29345907738.0,24398561394.0,3.5,5007.026169,166806000000.0,137278000000.0,18037776,326.0010227,74.84879,4227.771973,184571999.0,24749510
11187,2017,854449,414,Kuwait,33568329846.0,24398561394.0,2.8,4720.878579,120707000000.0,109420000000.0,4056099,0.303349758,59.96924,7181.024902,139226312.0,83000291
11188,2017,854449,458,Malaysia,194720000000.0,24398561394.0,1.7,7919.568323,319112000000.0,301255000000.0,31105028,4.300440878,78.27291,4614.067383,126470401.0,5203099
11189,2017,854449,484,Mexico,420369000000.0,24398561394.0,4.3,9100.956069,1158910000000.0,1078490000000.0,124777324,18.92651667,73.39408333,12066.00781,1729939574.0,24568283
11190,2017,854449,496,Mongolia,4337305039.0,24398561394.0,5.0,6446.75151,11425755280.0,11186734674.0,3113779,2439.777201,66.1351,2003.103271,21292570.0,1215653
11192,2017,854449,554,New Zealand,40128397719.0,24398561394.0,0.0,13420.33383,205416000000.0,188224000000.0,4793900,1.407408333,87.16633,10293.83691,71598971.0,1180016
11193,2017,854449,579,Norway,85525812090.0,24398561394.0,0.0,4358.003997,398394000000.0,368820000000.0,5276968,8.271666667,82.35614,7730.766602,197380899.0,1159281
11194,2017,854449,604,Peru,39763884637.0,24398561394.0,0.0,9929.04792,211007000000.0,191896000000.0,31444297,3.260488491,67.5175,16329.76465,79101223.0,10170936
11195,2017,854449,608,Philippines,101889000000.0,24398561394.0,0.0,8511.332805,328481000000.0,318627000000.0,105173264,50.40371979,59.25872,2615.750732,194200354.0,11897715
11196,2017,854449,616,Poland,217979000000.0,24398561394.0,0.0,4179.802156,526509000000.0,472630000000.0,37974826,3.779333333,77.68044,7753.967285,440530384.0,656527
11197,2017,854449,643,Russian Federation,228213000000.0,24398561394.0,6.8,4230.747512,1574200000000.0,1276790000000.0,144496740,58.34280119,75.21312667,6614.064453,353916484.0,11569174
11198,2017,854449,682,Saudi Arabia,134519000000.0,24398561394.0,0.6,5089.831655,688586000000.0,644936000000.0,33099147,3.75,59.44422,7557.271973,237468258.0,12921470
11199,2017,854449,699,India,444052000000.0,24398561394.0,5.0,6067.508259,2652750000000.0,2294800000000.0,1338658835,65.12156865,55.90158667,4692.671875,287501894.0,5774567
11200,2017,854449,702,Singapore,327710000000.0,24398561394.0,0.0,8451.879645,341863000000.0,318652000000.0,5612253,1.380925,85.44138,4676.682617,279096166.0,10118946
11201,2017,854449,704,Viet Nam,213215000000.0,24398561394.0,7.4,6767.15507,223780000000.0,205276000000.0,94596642,22370.08667,65.28861,2740.135254,495296281.0,73557859
11202,2017,854449,710,South Africa,83030698712.0,24398561394.0,15.0,7733.932923,349554000000.0,296357000000.0,57000451,13.32380142,65.40686,13723.41309,74234987.0,164837
11204,2017,854449,757,Switzerland,267501000000.0,24398561394.0,0.0,4316.622555,679950000000.0,671309000000.0,8451840,0.984691667,76.42092,8878.165039,256470237.0,231258
11205,2017,854449,784,United Arab Emirates,270955000000.0,24398561394.0,2.8,5163.708403,385606000000.0,357045000000.0,9487203,3.6725,77.43435,6909.236328,512883836.0,12391948
11206,2017,854449,792,Turkey,233800000000.0,24398561394.0,0.3,4226.384985,858989000000.0,869683000000.0,81101892,3.648132635,69.37882,7967.700684,232093995.0,5562010
11207,2017,854449,818,Egypt,66338749061.0,24398561394.0,6.7,4998.698017,235734000000.0,332442000000.0,96442593,17.78253352,55.47428,8497.368164,50916848.0,188580
11208,2017,854449,826,United Kingdom,641332000000.0,24398561394.0,0.0,4285.280161,2666230000000.0,2694280000000.0,66058859,0.776976682,83.34108,8875.389648,1146355156.0,2328082
11209,2017,854449,842,USA,2405280000000.0,24398561394.0,0.0,7502.302068,19519400000000.0,18715000000000.0,324985539,1.0,83.35255333,11065.70215,1959442190.0,35690490
11210,2017,854442,12,Algeria,46052990973.0,28643231726.0,15.0,4467.178699,170163000000.0,159995000000.0,41389198,110.9730167,46.10981,9954.009766,50822156.0,142426
11211,2017,854442,36,Australia,228442000000.0,28643231726.0,0.0,12259.59898,1329190000000.0,1208850000000.0,24601860,1.304758077,80.22369,8329.652344,345641471.0,8166591
11214,2017,854442,76,Brazil,150749000000.0,28643231726.0,16.0,9551.914946,2062830000000.0,1795700000000.0,207833831,3.191389446,55.38240333,18364.50586,256049216.0,7829407
11215,2017,854442,104,Myanmar,19253441935.0,28643231726.0,1.0,6718.283092,68945867478.0,67184236747.0,53382581,1360.358707,42.67139,3796.142578,20629604.0,1039598
11216,2017,854442,124,Canada,432405000000.0,28643231726.0,0.0,8214.631284,1649880000000.0,1528240000000.0,36543321,1.297935846,79.54094,10617.70313,605950744.0,2006037
11217,2017,854442,144,Sri Lanka,21316172076.0,28643231726.0,25.0,6884.107089,87428125558.0,82401038710.0,21444000,152.4464139,59.82373,5840.512695,9184802.0,3932
11218,2017,854442,152,Chile,65257236198.0,28643231726.0,0.0,11331.38302,277045000000.0,250440000000.0,18470439,648.8337926,71.58185,18375.18164,49100816.0,186389
11219,2017,854442,156,China,1843790000000.0,28643231726.0,0.0,7437.061508,12310400000000.0,11233300000000.0,1386395000,6.758755086,64.63936,955.651062,2362926506.0,75816562
11220,2017,854442,203,Czechia,162899000000.0,28643231726.0,0.0,4518.888282,218629000000.0,196272000000.0,10594438,23.37633333,76.38834,8262.0625,458376846.0,2553352
11223,2017,854442,320,Guatemala,18377914375.0,28643231726.0,5.0,8218.451016,71612352645.0,66053725049.0,16087418,7.34793875,61.95631,13029.69238,8146896.0,6144
11224,2017,854442,344,"China, Hong Kong SAR",589317000000.0,28643231726.0,0.0,7376.590855,341244000000.0,320838000000.0,7391700,7.79325,84.76059,2095.842529,2406926476.0,4134676
11225,2017,854442,360,Indonesia,156925000000.0,28643231726.0,0.0,9010.629333,1015620000000.0,931877000000.0,264645886,13380.83388,64.52893333,5291.683594,115390699.0,10330709
11226,2017,854442,364,Iran,51612276867.0,28643231726.0,20.0,3849.622893,445345000000.0,417984000000.0,80673951,33226.29815,55.70786,6562.448242,12434038.0,1735892
11228,2017,854442,392,Japan,671474000000.0,28643231726.0,0.0,8401.918203,4866860000000.0,4922540000000.0,126785797,112.1661411,78.02069667,1156.669556,1540557346.0,16892327
11229,2017,854442,398,Kazakhstan,29345907738.0,28643231726.0,0.9,4985.51542,166806000000.0,137278000000.0,18037776,326.0010227,74.84879,4227.771973,18588150.0,489024
11230,2017,854442,414,Kuwait,33568329846.0,28643231726.0,0.0,5225.023232,120707000000.0,109420000000.0,4056099,0.303349758,59.96924,7181.024902,65832670.0,8684556
11231,2017,854442,458,Malaysia,194720000000.0,28643231726.0,4.0,8130.185223,319112000000.0,301255000000.0,31105028,4.300440878,78.27291,4614.067383,187863178.0,2950806
11232,2017,854442,484,Mexico,420369000000.0,28643231726.0,4.2,9782.638612,1158910000000.0,1078490000000.0,124777324,18.92651667,73.39408333,12066.00781,1682293395.0,76710023
11233,2017,854442,496,Mongolia,4337305039.0,28643231726.0,5.0,6297.979154,11425755280.0,11186734674.0,3113779,2439.777201,66.1351,2003.103271,2373529.0,41215
11235,2017,854442,554,New Zealand,40128397719.0,28643231726.0,0.0,13421.68961,205416000000.0,188224000000.0,4793900,1.407408333,87.16633,10293.83691,48183550.0,148277
11236,2017,854442,579,Norway,85525812090.0,28643231726.0,0.0,4644.332657,398394000000.0,368820000000.0,5276968,8.271666667,82.35614,7730.766602,111044206.0,16678778
11237,2017,854442,604,Peru,39763884637.0,28643231726.0,0.0,10123.89251,211007000000.0,191896000000.0,31444297,3.260488491,67.5175,16329.76465,32166921.0,451607
11238,2017,854442,608,Philippines,101889000000.0,28643231726.0,4.4,8685.472196,328481000000.0,318627000000.0,105173264,50.40371979,59.25872,2615.750732,158338247.0,5328619
11239,2017,854442,616,Poland,217979000000.0,28643231726.0,0.0,4565.995213,526509000000.0,472630000000.0,37974826,3.779333333,77.68044,7753.967285,391307995.0,17683426
11240,2017,854442,643,Russian Federation,228213000000.0,28643231726.0,4.3,4514.839508,1574200000000.0,1276790000000.0,144496740,58.34280119,75.21312667,6614.064453,250727931.0,13613725
11241,2017,854442,682,Saudi Arabia,134519000000.0,28643231726.0,0.0,4933.987417,688586000000.0,644936000000.0,33099147,3.75,59.44422,7557.271973,61867523.0,713341
11242,2017,854442,699,India,444052000000.0,28643231726.0,0.0,6120.345615,2652750000000.0,2294800000000.0,1338658835,65.12156865,55.90158667,4692.671875,179498021.0,16135656
11243,2017,854442,702,Singapore,327710000000.0,28643231726.0,0.0,8518.260274,341863000000.0,318652000000.0,5612253,1.380925,85.44138,4676.682617,379719692.0,11225559
11244,2017,854442,704,Viet Nam,213215000000.0,28643231726.0,7.7,7334.791121,223780000000.0,205276000000.0,94596642,22370.08667,65.28861,2740.135254,276635012.0,46369093
11245,2017,854442,710,South Africa,83030698712.0,28643231726.0,15.0,7774.239702,349554000000.0,296357000000.0,57000451,13.32380142,65.40686,13723.41309,67410409.0,1009233
11247,2017,854442,757,Switzerland,267501000000.0,28643231726.0,0.0,5147.188623,679950000000.0,671309000000.0,8451840,0.984691667,76.42092,8878.165039,375327810.0,213859
11248,2017,854442,784,United Arab Emirates,270955000000.0,28643231726.0,0.0,5354.027809,385606000000.0,357045000000.0,9487203,3.6725,77.43435,6909.236328,233762418.0,2596658
11249,2017,854442,792,Turkey,233800000000.0,28643231726.0,0.2,4098.307251,858989000000.0,869683000000.0,81101892,3.648132635,69.37882,7967.700684,192823420.0,3091745
11250,2017,854442,818,Egypt,66338749061.0,28643231726.0,5.0,4867.653731,235734000000.0,332442000000.0,96442593,17.78253352,55.47428,8497.368164,85054618.0,1160189
11251,2017,854442,826,United Kingdom,641332000000.0,28643231726.0,0.0,4385.335338,2666230000000.0,2694280000000.0,66058859,0.776976682,83.34108,8875.389648,703091850.0,1631857
11252,2017,854442,842,USA,2405280000000.0,28643231726.0,0.0,7912.76507,19519400000000.0,18715000000000.0,324985539,1.0,83.35255333,11065.70215,5043284409.0,43515951
